"GO","EVIDENCE","ONTOLOGY","ENTREZID","SYMBOL","ENSEMBL"
"GO:0002250","IEA","BP","917","CD3G","ENSG00000160654"
"GO:0002250","IEA","BP","919","CD247","ENSG00000198821"
"GO:0002250","IEA","BP","920","CD4","ENSG00000010610"
"GO:0002250","IEA","BP","923","CD6","ENSG00000013725"
"GO:0002250","IEA","BP","924","CD7","ENSG00000173762"
"GO:0002250","IEA","BP","926","CD8B","ENSG00000172116"
"GO:0002250","IEA","BP","927","CD8B2","ENSG00000254126"
"GO:0002250","IEA","BP","942","CD86","ENSG00000114013"
"GO:0002250","IEA","BP","973","CD79A","ENSG00000105369"
"GO:0002250","IEA","BP","974","CD79B","ENSG00000007312"
"GO:0002250","IEA","BP","1445","CSK","ENSG00000103653"
"GO:0002250","IEA","BP","1493","CTLA4","ENSG00000163599"
"GO:0002250","IEP","BP","1512","CTSH","ENSG00000103811"
"GO:0002250","IEP","BP","1514","CTSL","ENSG00000135047"
"GO:0002250","IEP","BP","1520","CTSS","ENSG00000163131"
"GO:0002250","ISS","BP","1880","GPR183","ENSG00000169508"
"GO:0002250","IEA","BP","2015","ADGRE1","ENSG00000174837"
"GO:0002250","IEA","BP","2185","PTK2B","ENSG00000120899"
"GO:0002250","IEA","BP","2210","FCGR1B","ENSG00000198019"
"GO:0002250","IEA","BP","2243","FGA","ENSG00000171560"
"GO:0002250","IEA","BP","2244","FGB","ENSG00000171564"
"GO:0002250","IEA","BP","2267","FGL1","ENSG00000104760"
"GO:0002250","IEA","BP","2534","FYN","ENSG00000010810"
"GO:0002250","IEA","BP","3108","HLA-DMA","ENSG00000204257"
"GO:0002250","IEA","BP","3108","HLA-DMA","ENSG00000241394"
"GO:0002250","IEA","BP","3108","HLA-DMA","ENSG00000242361"
"GO:0002250","IEA","BP","3108","HLA-DMA","ENSG00000243719"
"GO:0002250","IEA","BP","3108","HLA-DMA","ENSG00000243215"
"GO:0002250","IEA","BP","3108","HLA-DMA","ENSG00000239463"
"GO:0002250","IEA","BP","3108","HLA-DMA","ENSG00000242685"
"GO:0002250","IEA","BP","3108","HLA-DMA","ENSG00000243189"
"GO:0002250","IEA","BP","3109","HLA-DMB","ENSG00000242574"
"GO:0002250","IEA","BP","3109","HLA-DMB","ENSG00000226264"
"GO:0002250","IEA","BP","3109","HLA-DMB","ENSG00000242092"
"GO:0002250","IEA","BP","3109","HLA-DMB","ENSG00000234154"
"GO:0002250","IEA","BP","3109","HLA-DMB","ENSG00000241296"
"GO:0002250","IEA","BP","3109","HLA-DMB","ENSG00000242386"
"GO:0002250","IEA","BP","3109","HLA-DMB","ENSG00000241674"
"GO:0002250","IEA","BP","3109","HLA-DMB","ENSG00000239329"
"GO:0002250","IEA","BP","3111","HLA-DOA","ENSG00000204252"
"GO:0002250","IEA","BP","3111","HLA-DOA","ENSG00000235744"
"GO:0002250","IEA","BP","3111","HLA-DOA","ENSG00000231558"
"GO:0002250","IEA","BP","3111","HLA-DOA","ENSG00000232962"
"GO:0002250","IEA","BP","3111","HLA-DOA","ENSG00000232957"
"GO:0002250","IEA","BP","3111","HLA-DOA","ENSG00000206292"
"GO:0002250","IEA","BP","3111","HLA-DOA","ENSG00000230141"
"GO:0002250","IEA","BP","3112","HLA-DOB","ENSG00000241106"
"GO:0002250","IEA","BP","3112","HLA-DOB","ENSG00000241386"
"GO:0002250","IEA","BP","3112","HLA-DOB","ENSG00000239457"
"GO:0002250","IEA","BP","3112","HLA-DOB","ENSG00000243612"
"GO:0002250","IEA","BP","3112","HLA-DOB","ENSG00000243496"
"GO:0002250","IEA","BP","3112","HLA-DOB","ENSG00000241910"
"GO:0002250","IEA","BP","3113","HLA-DPA1","ENSG00000231389"
"GO:0002250","IEA","BP","3113","HLA-DPA1","ENSG00000229685"
"GO:0002250","IEA","BP","3113","HLA-DPA1","ENSG00000228163"
"GO:0002250","IEA","BP","3113","HLA-DPA1","ENSG00000235844"
"GO:0002250","IEA","BP","3113","HLA-DPA1","ENSG00000224103"
"GO:0002250","IEA","BP","3113","HLA-DPA1","ENSG00000236177"
"GO:0002250","IEA","BP","3113","HLA-DPA1","ENSG00000206291"
"GO:0002250","IEA","BP","3113","HLA-DPA1","ENSG00000168384"
"GO:0002250","IEA","BP","3115","HLA-DPB1","ENSG00000223865"
"GO:0002250","IEA","BP","3115","HLA-DPB1","ENSG00000237710"
"GO:0002250","IEA","BP","3115","HLA-DPB1","ENSG00000229295"
"GO:0002250","IEA","BP","3115","HLA-DPB1","ENSG00000236693"
"GO:0002250","IEA","BP","3115","HLA-DPB1","ENSG00000230708"
"GO:0002250","IEA","BP","3115","HLA-DPB1","ENSG00000226826"
"GO:0002250","IEA","BP","3115","HLA-DPB1","ENSG00000215048"
"GO:0002250","IEA","BP","3115","HLA-DPB1","ENSG00000230763"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000196735"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000257473"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000232062"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000231526"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000236418"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000233192"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000223793"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000237541"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000228284"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000206301"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000206305"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000225103"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000225890"
"GO:0002250","IEA","BP","3117","HLA-DQA1","ENSG00000231823"
"GO:0002250","IEA","BP","3118","HLA-DQA2","ENSG00000237541"
"GO:0002250","IEA","BP","3118","HLA-DQA2","ENSG00000257473"
"GO:0002250","IEA","BP","3118","HLA-DQA2","ENSG00000231526"
"GO:0002250","IEA","BP","3118","HLA-DQA2","ENSG00000233192"
"GO:0002250","IEA","BP","3118","HLA-DQA2","ENSG00000223793"
"GO:0002250","IEA","BP","3118","HLA-DQA2","ENSG00000206301"
"GO:0002250","IEA","BP","3118","HLA-DQA2","ENSG00000225103"
"GO:0002250","IEA","BP","3118","HLA-DQA2","ENSG00000231823"
"GO:0002250","IEA","BP","3120","HLA-DQB2","ENSG00000232629"
"GO:0002250","IEA","BP","3120","HLA-DQB2","ENSG00000224305"
"GO:0002250","IEA","BP","3120","HLA-DQB2","ENSG00000226165"
"GO:0002250","IEA","BP","3120","HLA-DQB2","ENSG00000230675"
"GO:0002250","IEA","BP","3120","HLA-DQB2","ENSG00000228813"
"GO:0002250","IEA","BP","3120","HLA-DQB2","ENSG00000228254"
"GO:0002250","IEA","BP","3120","HLA-DQB2","ENSG00000196610"
"GO:0002250","IEA","BP","3120","HLA-DQB2","ENSG00000229493"
"GO:0002250","IEA","BP","3122","HLA-DRA","ENSG00000204287"
"GO:0002250","IEA","BP","3122","HLA-DRA","ENSG00000234794"
"GO:0002250","IEA","BP","3122","HLA-DRA","ENSG00000228987"
"GO:0002250","IEA","BP","3122","HLA-DRA","ENSG00000230726"
"GO:0002250","IEA","BP","3122","HLA-DRA","ENSG00000206308"
"GO:0002250","IEA","BP","3122","HLA-DRA","ENSG00000226260"
"GO:0002250","IEA","BP","3122","HLA-DRA","ENSG00000227993"
"GO:0002250","IEA","BP","3123","HLA-DRB1","ENSG00000196126"
"GO:0002250","IEA","BP","3123","HLA-DRB1","ENSG00000206240"
"GO:0002250","IEA","BP","3123","HLA-DRB1","ENSG00000228080"
"GO:0002250","IEA","BP","3123","HLA-DRB1","ENSG00000236884"
"GO:0002250","IEA","BP","3123","HLA-DRB1","ENSG00000206306"
"GO:0002250","IEA","BP","3123","HLA-DRB1","ENSG00000229074"
"GO:0002250","IEA","BP","3125","HLA-DRB3","ENSG00000231679"
"GO:0002250","IEA","BP","3125","HLA-DRB3","ENSG00000230463"
"GO:0002250","IEA","BP","3125","HLA-DRB3","ENSG00000196101"
"GO:0002250","IEA","BP","3126","HLA-DRB4","ENSG00000227357"
"GO:0002250","IEA","BP","3126","HLA-DRB4","ENSG00000231021"
"GO:0002250","IEA","BP","3126","HLA-DRB4","ENSG00000227826"
"GO:0002250","IEA","BP","3127","HLA-DRB5","ENSG00000198502"
"GO:0002250","IDA","BP","3133","HLA-E","ENSG00000204592"
"GO:0002250","IDA","BP","3133","HLA-E","ENSG00000206493"
"GO:0002250","IDA","BP","3133","HLA-E","ENSG00000233904"
"GO:0002250","IDA","BP","3133","HLA-E","ENSG00000225201"
"GO:0002250","IDA","BP","3133","HLA-E","ENSG00000230254"
"GO:0002250","IDA","BP","3133","HLA-E","ENSG00000229252"
"GO:0002250","IDA","BP","3133","HLA-E","ENSG00000236632"
"GO:0002250","IBA","BP","3439","IFNA1","ENSG00000197919"
"GO:0002250","IBA","BP","3440","IFNA2","ENSG00000188379"
"GO:0002250","IBA","BP","3441","IFNA4","ENSG00000236637"
"GO:0002250","IBA","BP","3442","IFNA5","ENSG00000147873"
"GO:0002250","IBA","BP","3443","IFNA6","ENSG00000120235"
"GO:0002250","IBA","BP","3444","IFNA7","ENSG00000214042"
"GO:0002250","IBA","BP","3445","IFNA8","ENSG00000120242"
"GO:0002250","IBA","BP","3446","IFNA10","ENSG00000186803"
"GO:0002250","IBA","BP","3447","IFNA13","ENSG00000233816"
"GO:0002250","IBA","BP","3448","IFNA14","ENSG00000228083"
"GO:0002250","IBA","BP","3449","IFNA16","ENSG00000147885"
"GO:0002250","IBA","BP","3451","IFNA17","ENSG00000234829"
"GO:0002250","IBA","BP","3452","IFNA21","ENSG00000137080"
"GO:0002250","IBA","BP","3456","IFNB1","ENSG00000171855"
"GO:0002250","IBA","BP","3458","IFNG","ENSG00000111537"
"GO:0002250","IBA","BP","3467","IFNW1","ENSG00000177047"
"GO:0002250","IDA","BP","3507","IGHM",NA
"GO:0002250","IDA","BP","3512","JCHAIN","ENSG00000132465"
"GO:0002250","IEA","BP","3558","IL2","ENSG00000109471"
"GO:0002250","IBA","BP","3702","ITK","ENSG00000113263"
"GO:0002250","ISS","BP","3702","ITK","ENSG00000113263"
"GO:0002250","IEA","BP","3717","JAK2","ENSG00000096968"
"GO:0002250","IEA","BP","3718","JAK3","ENSG00000105639"
"GO:0002250","IEA","BP","3902","LAG3","ENSG00000089692"
"GO:0002250","IEA","BP","3903","LAIR1","ENSG00000167613"
"GO:0002250","IEA","BP","3903","LAIR1","ENSG00000276053"
"GO:0002250","IEA","BP","3903","LAIR1","ENSG00000274110"
"GO:0002250","IEA","BP","3903","LAIR1","ENSG00000276163"
"GO:0002250","IEA","BP","3903","LAIR1","ENSG00000278154"
"GO:0002250","IEA","BP","4067","LYN","ENSG00000254087"
"GO:0002250","IEA","BP","4068","SH2D1A","ENSG00000183918"
"GO:0002250","IC","BP","4179","CD46","ENSG00000117335"
"GO:0002250","IEA","BP","5133","PDCD1","ENSG00000188389"
"GO:0002250","IEA","BP","5133","PDCD1","ENSG00000276977"
"GO:0002250","TAS","BP","5293","PIK3CD","ENSG00000171608"
"GO:0002250","TAS","BP","5294","PIK3CG","ENSG00000105851"
"GO:0002250","IEA","BP","5579","PRKCB","ENSG00000166501"
"GO:0002250","IBA","BP","5896","RAG1","ENSG00000166349"
"GO:0002250","IEA","BP","6504","SLAMF1","ENSG00000117090"
"GO:0002250","IBA","BP","6850","SYK","ENSG00000165025"
"GO:0002250","ISS","BP","6850","SYK","ENSG00000165025"
"GO:0002250","IEA","BP","6890","TAP1","ENSG00000168394"
"GO:0002250","IEA","BP","6890","TAP1","ENSG00000227816"
"GO:0002250","IEA","BP","6890","TAP1","ENSG00000232367"
"GO:0002250","IEA","BP","6890","TAP1","ENSG00000224748"
"GO:0002250","IEA","BP","6890","TAP1","ENSG00000224212"
"GO:0002250","IEA","BP","6890","TAP1","ENSG00000230705"
"GO:0002250","IEA","BP","6890","TAP1","ENSG00000206297"
"GO:0002250","IEA","BP","6890","TAP1","ENSG00000226173"
"GO:0002250","IEA","BP","6891","TAP2","ENSG00000204267"
"GO:0002250","IEA","BP","6891","TAP2","ENSG00000228582"
"GO:0002250","IEA","BP","6891","TAP2","ENSG00000232326"
"GO:0002250","IEA","BP","6891","TAP2","ENSG00000225967"
"GO:0002250","IEA","BP","6891","TAP2","ENSG00000223481"
"GO:0002250","IEA","BP","6891","TAP2","ENSG00000237599"
"GO:0002250","IEA","BP","6891","TAP2","ENSG00000206299"
"GO:0002250","IEA","BP","6891","TAP2","ENSG00000206235"
"GO:0002250","IEA","BP","6956","TRAV6",NA
"GO:0002250","IEA","BP","6966","TRGC1",NA
"GO:0002250","IEA","BP","6967","TRGC2",NA
"GO:0002250","IEA","BP","6969","TRGJ2",NA
"GO:0002250","IEA","BP","6974","TRGV2",NA
"GO:0002250","IEA","BP","6976","TRGV3",NA
"GO:0002250","IEA","BP","6977","TRGV4",NA
"GO:0002250","IEA","BP","6978","TRGV5",NA
"GO:0002250","IEA","BP","6982","TRGV8",NA
"GO:0002250","IEA","BP","6983","TRGV9",NA
"GO:0002250","IBA","BP","7006","TEC","ENSG00000135605"
"GO:0002250","IEA","BP","7030","TFE3","ENSG00000068323"
"GO:0002250","IEA","BP","7248","TSC1","ENSG00000165699"
"GO:0002250","IBA","BP","7294","TXK","ENSG00000074966"
"GO:0002250","ISS","BP","7294","TXK","ENSG00000074966"
"GO:0002250","IEA","BP","7462","LAT2","ENSG00000086730"
"GO:0002250","TAS","BP","7535","ZAP70","ENSG00000115085"
"GO:0002250","IEA","BP","7942","TFEB","ENSG00000112561"
"GO:0002250","IEA","BP","8320","EOMES","ENSG00000163508"
"GO:0002250","IEA","BP","8631","SKAP1","ENSG00000141293"
"GO:0002250","IEA","BP","8764","TNFRSF14","ENSG00000157873"
"GO:0002250","IEA","BP","8764","TNFRSF14","ENSG00000273936"
"GO:0002250","IBA","BP","8767","RIPK2","ENSG00000104312"
"GO:0002250","ISS","BP","8767","RIPK2","ENSG00000104312"
"GO:0002250","IMP","BP","8792","TNFRSF11A","ENSG00000141655"
"GO:0002250","IEA","BP","8832","CD84","ENSG00000066294"
"GO:0002250","IBA","BP","8915","BCL10","ENSG00000142867"
"GO:0002250","IMP","BP","8915","BCL10","ENSG00000142867"
"GO:0002250","TAS","BP","8915","BCL10","ENSG00000142867"
"GO:0002250","IEA","BP","8995","TNFSF18","ENSG00000120337"
"GO:0002250","IEA","BP","10288","LILRB2","ENSG00000131042"
"GO:0002250","IEA","BP","10288","LILRB2","ENSG00000275463"
"GO:0002250","IEA","BP","10288","LILRB2","ENSG00000276146"
"GO:0002250","IEA","BP","10288","LILRB2","ENSG00000277751"
"GO:0002250","IEA","BP","10288","LILRB2","ENSG00000274513"
"GO:0002250","IEA","BP","10332","CLEC4M","ENSG00000104938"
"GO:0002250","IEA","BP","10462","CLEC10A","ENSG00000132514"
"GO:0002250","IEA","BP","10859","LILRB1","ENSG00000104972"
"GO:0002250","IEA","BP","10859","LILRB1","ENSG00000277134"
"GO:0002250","IEA","BP","10859","LILRB1","ENSG00000274669"
"GO:0002250","IEA","BP","10859","LILRB1","ENSG00000277807"
"GO:0002250","IEA","BP","10859","LILRB1","ENSG00000276452"
"GO:0002250","IEA","BP","10990","LILRB5","ENSG00000105609"
"GO:0002250","IEA","BP","10990","LILRB5","ENSG00000278437"
"GO:0002250","IEA","BP","10990","LILRB5","ENSG00000277414"
"GO:0002250","IEA","BP","10990","LILRB5","ENSG00000273991"
"GO:0002250","IEA","BP","10990","LILRB5","ENSG00000274311"
"GO:0002250","IEA","BP","11006","LILRB4","ENSG00000186818"
"GO:0002250","IEA","BP","11006","LILRB4","ENSG00000275730"
"GO:0002250","IEA","BP","11006","LILRB4","ENSG00000278555"
"GO:0002250","IEA","BP","11006","LILRB4","ENSG00000276042"
"GO:0002250","IEA","BP","11006","LILRB4","ENSG00000278279"
"GO:0002250","IEA","BP","11024","LILRA1","ENSG00000104974"
"GO:0002250","IEA","BP","11024","LILRA1","ENSG00000275525"
"GO:0002250","IEA","BP","11024","LILRA1","ENSG00000274935"
"GO:0002250","IEA","BP","11024","LILRA1","ENSG00000277398"
"GO:0002250","IEA","BP","11025","LILRB3","ENSG00000204577"
"GO:0002250","IEA","BP","11025","LILRB3","ENSG00000274587"
"GO:0002250","IEA","BP","11025","LILRB3","ENSG00000277816"
"GO:0002250","IEA","BP","11025","LILRB3","ENSG00000275019"
"GO:0002250","IEA","BP","11026","LILRA3","ENSG00000275841"
"GO:0002250","IEA","BP","11026","LILRA3","ENSG00000276175"
"GO:0002250","IEA","BP","11026","LILRA3","ENSG00000273884"
"GO:0002250","IEA","BP","11026","LILRA3","ENSG00000278046"
"GO:0002250","IEA","BP","11119","BTN3A1","ENSG00000026950"
"GO:0002250","IEA","BP","11126","CD160","ENSG00000117281"
"GO:0002250","IEA","BP","22914","KLRK1","ENSG00000213809"
"GO:0002250","IEA","BP","23308","ICOSLG","ENSG00000160223"
"GO:0002250","IEA","BP","23495","TNFRSF13B","ENSG00000240505"
"GO:0002250","IEA","BP","25865","PRKD2","ENSG00000105287"
"GO:0002250","IEA","BP","27040","LAT","ENSG00000213658"
"GO:0002250","IEA","BP","27074","LAMP3","ENSG00000078081"
"GO:0002250","IEA","BP","27240","SIT1","ENSG00000137078"
"GO:0002250","IBA","BP","27242","TNFRSF21","ENSG00000146072"
"GO:0002250","ISS","BP","27242","TNFRSF21","ENSG00000146072"
"GO:0002250","IEA","BP","28483","IGHJ1",NA
"GO:0002250","IEA","BP","28510","IGHD1-1",NA
"GO:0002250","IEA","BP","28516","TRDV3",NA
"GO:0002250","IEA","BP","28517","TRDV2",NA
"GO:0002250","IEA","BP","28518","TRDV1",NA
"GO:0002250","IEA","BP","28522","TRDJ1",NA
"GO:0002250","IEA","BP","28525","TRDD1",NA
"GO:0002250","IEA","BP","28557","TRBV30",NA
"GO:0002250","IEA","BP","28558","TRBV29-1",NA
"GO:0002250","IEA","BP","28559","TRBV28",NA
"GO:0002250","IEA","BP","28560","TRBV27",NA
"GO:0002250","IEA","BP","28562","TRBV25-1",NA
"GO:0002250","IEA","BP","28563","TRBV24-1",NA
"GO:0002250","IEA","BP","28567","TRBV20-1",NA
"GO:0002250","IEA","BP","28568","TRBV19",NA
"GO:0002250","IEA","BP","28569","TRBV18",NA
"GO:0002250","IEA","BP","28571","TRBV16",NA
"GO:0002250","IEA","BP","28573","TRBV14",NA
"GO:0002250","IEA","BP","28574","TRBV13",NA
"GO:0002250","IEA","BP","28575","TRBV12-5",NA
"GO:0002250","IEA","BP","28576","TRBV12-4",NA
"GO:0002250","IEA","BP","28577","TRBV12-3",NA
"GO:0002250","IEA","BP","28580","TRBV11-3",NA
"GO:0002250","IEA","BP","28581","TRBV11-2",NA
"GO:0002250","IEA","BP","28582","TRBV11-1",NA
"GO:0002250","IEA","BP","28583","TRBV10-3",NA
"GO:0002250","IEA","BP","28584","TRBV10-2",NA
"GO:0002250","IEA","BP","28585","TRBV10-1",NA
"GO:0002250","IEA","BP","28586","TRBV9",NA
"GO:0002250","IEA","BP","28589","TRBV7-9",NA
"GO:0002250","IEA","BP","28590","TRBV7-8",NA
"GO:0002250","IEA","BP","28591","TRBV7-7",NA
"GO:0002250","IEA","BP","28592","TRBV7-6",NA
"GO:0002250","IEA","BP","28594","TRBV7-4",NA
"GO:0002250","IEA","BP","28596","TRBV7-2",NA
"GO:0002250","IEA","BP","28598","TRBV6-9",NA
"GO:0002250","IEA","BP","28599","TRBV6-8",NA
"GO:0002250","IEA","BP","28601","TRBV6-6",NA
"GO:0002250","IEA","BP","28602","TRBV6-5",NA
"GO:0002250","IEA","BP","28603","TRBV6-4",NA
"GO:0002250","IEA","BP","28604","TRBV6-3",NA
"GO:0002250","IEA","BP","28606","TRBV6-1",NA
"GO:0002250","IEA","BP","28607","TRBV5-8",NA
"GO:0002250","IEA","BP","28609","TRBV5-6",NA
"GO:0002250","IEA","BP","28610","TRBV5-5",NA
"GO:0002250","IEA","BP","28611","TRBV5-4",NA
"GO:0002250","IEA","BP","28614","TRBV5-1",NA
"GO:0002250","IEA","BP","28615","TRBV4-3",NA
"GO:0002250","IEA","BP","28616","TRBV4-2",NA
"GO:0002250","IEA","BP","28617","TRBV4-1",NA
"GO:0002250","IEA","BP","28619","TRBV3-1",NA
"GO:0002250","IEA","BP","28620","TRBV2",NA
"GO:0002250","IEA","BP","28622","TRBJ2-7",NA
"GO:0002250","IEA","BP","28623","TRBJ2-6",NA
"GO:0002250","IEA","BP","28624","TRBJ2-5",NA
"GO:0002250","IEA","BP","28625","TRBJ2-4",NA
"GO:0002250","IEA","BP","28626","TRBJ2-3",NA
"GO:0002250","IEA","BP","28628","TRBJ2-2",NA
"GO:0002250","IEA","BP","28629","TRBJ2-1",NA
"GO:0002250","IEA","BP","28630","TRBJ1-6",NA
"GO:0002250","IEA","BP","28631","TRBJ1-5",NA
"GO:0002250","IEA","BP","28632","TRBJ1-4",NA
"GO:0002250","IEA","BP","28633","TRBJ1-3",NA
"GO:0002250","IEA","BP","28635","TRBJ1-1",NA
"GO:0002250","IEA","BP","28637","TRBD1",NA
"GO:0002250","IEA","BP","28640","TRAV41",NA
"GO:0002250","IEA","BP","28641","TRAV40",NA
"GO:0002250","IEA","BP","28642","TRAV39",NA
"GO:0002250","IEA","BP","28643","TRAV38-2DV8",NA
"GO:0002250","IEA","BP","28644","TRAV38-1",NA
"GO:0002250","IEA","BP","28646","TRAV36DV7",NA
"GO:0002250","IEA","BP","28647","TRAV35",NA
"GO:0002250","IEA","BP","28648","TRAV34",NA
"GO:0002250","IEA","BP","28652","TRAV30",NA
"GO:0002250","IEA","BP","28653","TRAV29DV5",NA
"GO:0002250","IEA","BP","28655","TRAV27",NA
"GO:0002250","IEA","BP","28656","TRAV26-2",NA
"GO:0002250","IEA","BP","28657","TRAV26-1",NA
"GO:0002250","IEA","BP","28658","TRAV25",NA
"GO:0002250","IEA","BP","28659","TRAV24",NA
"GO:0002250","IEA","BP","28660","TRAV23DV6",NA
"GO:0002250","IEA","BP","28661","TRAV22",NA
"GO:0002250","IEA","BP","28662","TRAV21",NA
"GO:0002250","IEA","BP","28663","TRAV20",NA
"GO:0002250","IEA","BP","28664","TRAV19",NA
"GO:0002250","IEA","BP","28665","TRAV18",NA
"GO:0002250","IEA","BP","28666","TRAV17",NA
"GO:0002250","IEA","BP","28667","TRAV16",NA
"GO:0002250","IEA","BP","28669","TRAV14DV4",NA
"GO:0002250","IEA","BP","28670","TRAV13-2",NA
"GO:0002250","IEA","BP","28671","TRAV13-1",NA
"GO:0002250","IEA","BP","28672","TRAV12-3",NA
"GO:0002250","IEA","BP","28673","TRAV12-2",NA
"GO:0002250","IEA","BP","28674","TRAV12-1",NA
"GO:0002250","IEA","BP","28676","TRAV10",NA
"GO:0002250","IEA","BP","28677","TRAV9-2",NA
"GO:0002250","IEA","BP","28678","TRAV9-1",NA
"GO:0002250","IEA","BP","28680","TRAV8-6",NA
"GO:0002250","IEA","BP","28682","TRAV8-4",NA
"GO:0002250","IEA","BP","28683","TRAV8-3",NA
"GO:0002250","IEA","BP","28684","TRAV8-2",NA
"GO:0002250","IEA","BP","28685","TRAV8-1",NA
"GO:0002250","IEA","BP","28686","TRAV7",NA
"GO:0002250","IEA","BP","28688","TRAV5",NA
"GO:0002250","IEA","BP","28689","TRAV4",NA
"GO:0002250","IEA","BP","28690","TRAV3",NA
"GO:0002250","IEA","BP","28691","TRAV2",NA
"GO:0002250","IEA","BP","28692","TRAV1-2",NA
"GO:0002250","IEA","BP","28693","TRAV1-1",NA
"GO:0002250","IEA","BP","28713","TRAJ42",NA
"GO:0002250","IEA","BP","28752","TRAJ3",NA
"GO:0002250","IEA","BP","28755","TRAC",NA
"GO:0002250","IEA","BP","28772","IGLV10-54",NA
"GO:0002250","IEA","BP","28773","IGLV9-49",NA
"GO:0002250","IEA","BP","28774","IGLV8-61",NA
"GO:0002250","IEA","BP","28775","IGLV7-46",NA
"GO:0002250","IEA","BP","28779","IGLV5-52",NA
"GO:0002250","IEA","BP","28781","IGLV5-45",NA
"GO:0002250","IEA","BP","28782","IGLV5-39",NA
"GO:0002250","IEA","BP","28783","IGLV5-37",NA
"GO:0002250","IEA","BP","28784","IGLV4-69",NA
"GO:0002250","IEA","BP","28785","IGLV4-60",NA
"GO:0002250","IEA","BP","28786","IGLV4-3",NA
"GO:0002250","IEA","BP","28795","IGLV3-22",NA
"GO:0002250","IEA","BP","28799","IGLV3-16",NA
"GO:0002250","IEA","BP","28802","IGLV3-12",NA
"GO:0002250","IEA","BP","28803","IGLV3-10",NA
"GO:0002250","IEA","BP","28804","IGLV3-9",NA
"GO:0002250","IEA","BP","28814","IGLV2-18",NA
"GO:0002250","IEA","BP","28826","IGLV1-36",NA
"GO:0002250","IEA","BP","28833","IGLJ1",NA
"GO:0002250","IEA","BP","28870","IGKV6D-21",NA
"GO:0002250","IEA","BP","28875","IGKV3D-15",NA
"GO:0002250","IEA","BP","28876","IGKV3D-11",NA
"GO:0002250","IEA","BP","28877","IGKV3D-7",NA
"GO:0002250","IEA","BP","28882","IGKV2D-29",NA
"GO:0002250","IEA","BP","28884","IGKV2D-26",NA
"GO:0002250","IEA","BP","28891","IGKV1D-43",NA
"GO:0002250","IEA","BP","28900","IGKV1D-17",NA
"GO:0002250","IEA","BP","28902","IGKV1D-13",NA
"GO:0002250","IEA","BP","28904","IGKV1D-8",NA
"GO:0002250","IEA","BP","28906","IGKV6-21",NA
"GO:0002250","IEA","BP","28916","IGKV2-40",NA
"GO:0002250","IEA","BP","28923","IGKV2-24",NA
"GO:0002250","IEA","BP","28935","IGKV1-27",NA
